part_type,height_mean,height_max,height_min,length_mean,length_max,length_min,width_mean,width_max,width_min
Oil Pumps,5.7352380952380955,6.242585996986434,5.227890193489757,10.819682539682539,11.830523472671103,9.808841606693974,6.994920634920635,7.527977266036282,6.461864003804988
Fuel Injector Adapter Harnesses,6.151111111111111,8.178504777577178,4.1237174446450435,7.846666666666668,9.047534986936125,6.64579834639721,3.7266666666666666,4.7281530719798415,2.725180261353492
Camshaft Position Sensors,3.3665714285714285,3.859229298051627,2.87391355909123,5.735714285714287,6.389326964399752,5.082101607028822,3.6762857142857133,4.2356278523808,3.116943576190627
Glow Plugs,2.0776190476190477,2.277008981548208,1.8782291136898874,7.015238095238095,7.771914834033473,6.2585613564427165,4.03452380952381,4.426431528412696,3.6426160906349243
Fuel Coolers,15.027027027027026,15.808904847143818,14.245149206910234,21.24864864864865,22.241749173541926,20.255548123755375,16.92162162162162,18.260536138153178,15.582707105090066
Accelerator Pedal Position Sensors,2.8813043478260876,3.2096052419853716,2.5530034536668036,6.146521739130435,7.57728603735627,4.7157574409046,4.139565217391305,4.76046445060383,3.5186659841787806
Water Pumps - Mechanical,7.34765567765568,7.513479140545958,7.181832214765401,12.104212454212451,12.369619054837104,11.838805853587798,8.080915750915757,8.274793299177976,7.88703820265354
Fuel Injection Feed Lines,3.3000000000000003,3.824644136021542,2.7753558639784583,10.11111111111111,11.102181658344005,9.120040563878216,7.894444444444444,8.826673737104601,6.962215151784287
EGR Valves,4.2825,5.1270761336133415,3.437923866386658,6.2075000000000005,6.7723520808141995,5.642647919185801,4.024166666666667,5.332083834010863,2.716249499322471
Clutch Slave Cylinders,4.915789473684211,5.703920364476218,4.127658582892204,12.194736842105263,14.001220102382119,10.388253581828407,4.600526315789473,5.413933472416023,3.7871191591629234
Manual Transmission Input Shafts,3.5978947368421053,3.9510015681563417,3.2447879055278688,12.855,14.361161181128153,11.348838818871847,4.310526315789474,5.354567441829398,3.2664851897495497
Engine Block Expansion Plugs,1.7526315789473685,2.3755369263706303,1.129726231524107,3.9368421052631586,5.030645395794182,2.843038814732135,3.318421052631579,4.087954790092146,2.5488873151710116
Automatic Transmission Sprags,2.3,,,8.8,,,6.6,,
Tailgate Mats,6.844722222222221,7.3205676364479775,6.368876807996465,24.291666666666668,25.40397169468838,23.179361638644956,10.222222222222221,11.759251678256547,8.685192766187896
Truck Bed Liners,14.818181818181818,15.018800246703668,14.617563389659969,66.54545454545455,68.15040197362934,64.94050711727975,14.818181818181818,15.018800246703668,14.617563389659969
Cargo Liners;Tailgate Mats,9.0,9.0,9.0,49.0,49.0,49.0,25.0,25.0,25.0
Floor Mats - Carpet,6.777777777777778,7.6428373939928465,5.912718161562709,41.407407407407405,44.41714748349486,38.39766733131995,23.555555555555557,24.22033455981608,22.890776551295033
Cargo Liners,8.65053932584269,8.738317783761884,8.562760867923496,48.51401123595506,48.8171713545621,48.21085111734802,10.117775280898874,10.25549013061167,9.980060431186077
Cargo Liners;Floor Mats - Carpet;Tailgate Mats,17.0,17.0,17.0,51.888888888888886,55.0319087400117,48.74586903776607,25.0,25.0,25.0
Headliners,2.0,2.0,2.0,50.0,50.0,50.0,41.0,41.0,41.0
Pit Mats,2.0,,,25.5,,,26.0,,
Truck Bed Cargo Slides,4.5,4.5,4.5,72.78991596638656,74.227075758944,71.35275617382912,46.109243697478995,46.60983267196778,45.60865472299021
Bed Slide Components,,,,,,,,,
Bed Storage Units,7.164807692307692,8.810670900580337,5.518944484035046,42.964999999999996,47.37339909680036,38.55660090319963,13.167115384615384,14.455825214379637,11.878405554851131
Bed Slide Rails,,,,,,,,,
Bed Slide Lift Blocks,5.0,,,9.0,,,6.0,,
Truck Bed Extender Installation Kits,4.125,4.95594959876072,3.294050401239281,9.375,9.731121256611736,9.018878743388264,5.125,5.95594959876072,4.29405040123928
Liquid Protectants,2.5,3.322426813475736,1.6775731865242638,4.875,7.136673737058274,2.6133262629417255,3.375,5.636673737058274,1.1133262629417255
Car Care & Detailing Kits,3.3333333333333335,4.429902417967648,2.2367642486990187,10.333333333333334,12.526471502601964,8.140195164064703,6.666666666666667,8.03737802245956,5.295955310873773
Car Seats,13.855882352941176,14.773245294504866,12.938519411377486,35.50921568627451,36.531883332649805,34.48654803989921,22.83019607843137,23.450921670628198,22.209470486234544
Racing Seats,12.777469879518073,13.75487476249858,11.800064996537564,42.970000000000006,44.427864301570374,41.51213569842964,33.03915662650603,34.417023682043165,31.66128957096889
Cargo Holder Mounting Brackets,3.2,4.066480414384236,2.3335195856157642,18.225,26.956216151432677,9.493783848567325,5.71,8.044842540823396,3.3751574591766045
Cargo Holders - Roof,30.850576923076932,37.79537821477451,23.905775631379356,63.22846153846155,69.92677170115003,56.53015137577307,40.90826923076924,46.97976646607332,34.83677199546516
Pet Barriers,5.4799999999999995,6.335323886014765,4.624676113985234,41.0,56.48260798550598,25.51739201449402,28.8,38.19728356184245,19.402716438157555
Under Seat Cargo Holders,10.393030303030304,12.784799271275153,8.001261334785456,36.83454545454546,42.53197555077631,31.137115358314617,17.757575757575758,19.964776541125815,15.5503749740257
Hard Top Storage Organizers,3.9799999999999995,4.638763364218825,3.3212366357811747,44.275999999999996,48.502322003080494,40.0496779969195,25.28,34.12533706666472,16.434662933335282
Hard Top Storage Covers,7.666666666666667,9.859804835935297,5.473528497398037,25.666666666666668,36.08407297069266,15.249260362640678,6.666666666666667,10.50465846288677,2.828674870446565
Soft Top Storage Covers,4.902222222222223,5.736574381065452,4.067870063378994,14.152222222222223,15.697941207615731,12.606503236828715,6.46962962962963,7.834938164692554,5.104321094566705
Soft Tops,7.996970149253733,8.299132172871921,7.694808125635545,34.23286567164181,35.29594452054672,33.1697868227369,16.181820895522385,16.874331874368842,15.489309916675928
Windshield Channels,3.912692307692308,4.632797565606769,3.1925870497778472,47.86230769230769,52.380984804091774,43.3436305805236,9.582307692307694,12.702795519813899,6.461819864801489
Seat Brackets,4.788181818181818,5.663051320468018,3.9133123158956185,17.31,18.311195354280585,16.308804645719412,12.631818181818181,14.466871866424452,10.79676449721191
Door Hinge Fasteners,1.0,,,5.0,,,5.0,,
Side View Mirror Mounting Brackets,4.035714285714286,4.775919935761319,3.295508635667252,11.821428571428571,13.7757579645749,9.867099178282242,4.714285714285714,5.604896285767458,3.8236751428039715
Soft Top Hardware,3.2128378378378377,3.6556237873743287,2.7700518883013467,15.327702702702704,19.08669679791699,11.568708607488416,6.278108108108108,7.91609790719706,4.640118309019155
Floor Mats - All-Weather;Floor Mats - Rubber,9.705338994473644,9.876316282311826,9.534361706635462,28.050020218358274,28.25748717525386,27.842553261462687,21.24173877881117,21.396645179684594,21.086832377937743
Door Storage Units,8.5,10.139950922672206,6.860049077327795,28.2,32.715187050790014,23.684812949209988,16.252,20.600396436018293,11.903603563981704
Upper Door Sliders,6.0,6.0,6.0,43.0,43.0,43.0,30.0,30.0,30.0
Door Skins,10.74128205128205,12.757837202468998,8.724726900095103,39.00410256410256,40.82792970754535,37.18027542065977,19.691538461538464,22.199054016378394,17.184022906698534
Door Surrounds,6.2,6.815447872344489,5.5845521276555115,48.5,61.056494128036306,35.943505871963694,14.35,17.56588865685361,11.13411134314639
Soft Top Windows,8.193636363636363,8.763399073179361,7.623873654093367,40.40909090909091,46.0734361175582,34.74474570062361,8.204545454545455,8.771193756633103,7.637897152457807
Tire Covers,4.82,5.221908086501059,4.418091913498942,11.831551724137931,12.36462333346447,11.298480114811392,7.508620689655172,8.413144028135319,6.604097351175024
Automated Running Board Extenders,4.0,,,7.0,,,6.0,,
Roll Bar Covers,9.37037037037037,10.051272713896463,8.689468026844278,15.935185185185185,17.027262270387606,14.843108099982766,5.668518518518518,6.831300347821253,4.505736689215782
Overhead Console Caps,5.0,,,51.5,,,5.25,,
Car & Truck Covers,12.467894736842105,13.539463154139298,11.396326319544912,14.100263157894735,14.7482568190309,13.452269496758571,8.848026315789475,9.434587152714247,8.261465478864704
Rear Window Defroster Harnesses,8.0,,,15.0,,,8.0,,
Windshield Wiper Motors,3.692045454545455,4.182980755571956,3.2011101535189543,8.34772727272727,9.452287779757569,7.243166765696973,4.446590909090909,4.865559010812514,4.027622807369304
Bumper End Plates,12.083333333333334,14.102517247035134,10.064149419631534,24.166666666666668,28.729303382379136,19.6040299509542,15.75,16.983640220213605,14.516359779786395
Bumper Accessories,5.599999999999999,7.888652906652451,3.311347093347546,14.933333333333332,26.931422813662856,2.935243853003808,14.973333333333334,23.82972655089449,6.116940115772177
Shock Reservoir Mounting Kits,3.850588235294118,4.851376528550405,2.849799942037831,11.596470588235292,14.016402633547816,9.176538542922767,6.0717647058823525,7.020888003231233,5.122641408533472
Stock Height Springs,5.785270270270282,6.1376637040451705,5.432876836495394,23.000360360360357,24.443083386374873,21.55763733434584,9.767927927927943,10.686619455681846,8.84923640017404
Rack & Pinions,8.31837837837838,8.590192792099293,8.046563964657468,61.56540540540539,62.6905830672355,60.440227743575285,17.30432432432434,17.645868177528598,16.962780471120084
Sway Bar Adapter Kits,3.9166666666666665,4.003358064645926,3.8299752686874067,9.75,12.090667745440008,7.409332254559992,6.25,6.510074193937779,5.989925806062221
Suspension Lift Kits,12.580524130773155,12.897003790721106,12.264044470825203,29.20844370946821,29.62147154595481,28.795415872981607,20.353015045395562,20.788195156221356,19.91783493456977
Steering Stabilizer Brackets,4.115555555555555,4.6601819404993,3.57092917061181,8.71888888888889,9.511134995972384,7.926642781805394,5.821111111111111,6.073106399128705,5.569115823093516
Exhaust Pipes - Individual Bends,6.7875280898876404,7.4106113210692595,6.164444858706021,19.0714606741573,20.06697508905328,18.075946259261322,7.83494382022472,8.48467271970626,7.185214920743181
Exhaust Pipes - Straight,10.14358108108108,11.201127505139231,9.08603465702293,49.92567567567568,54.7195256179333,45.131825733418054,10.550675675675675,11.430315874752225,9.671035476599126
Exhaust Pipes - Over Axle Pipes,16.0,,,61.0,,,29.0,,
Exhaust Pipe Adapters & Reducers,5.489097744360902,6.116763883528276,4.861431605193528,13.977466165413537,15.440871956447195,12.514060374379879,6.029984962406013,6.651484045087534,5.408485879724493
Intake Manifold Runner Control Valves,5.733333333333333,10.14830077455651,1.3183658921101564,11.083333333333334,19.71454938603214,2.4521172806345284,6.54,10.506655834785429,2.5733441652145714
Exhaust Pipes - Tailpipes,8.114953560371518,8.500712059736985,7.729195061006051,47.12552631578947,48.41899175787415,45.83206087370479,11.817739938080498,12.50489716599372,11.130582710167277
Air Diffusers - Rear,8.666666666666666,9.214951208983823,8.118382124349509,54.333333333333336,55.429902417967654,53.23676424869902,25.666666666666668,31.149512089838243,20.183821243495093
Exhaust System Hardware Packs,2.0,4.467280440427208,-0.46728044042720773,7.25,11.773347474116548,2.726652525883452,4.5,4.5,4.5
Brake Kits,13.104545298558683,13.153146986319596,13.05594361079777,14.23121118545207,14.25407542404985,14.20834694685429,14.202405215302793,14.227909668073421,14.176900762532165
Programmer Installation Harnesses,2.2045454545454546,2.5879722414483637,1.8211186676425455,3.7045454545454546,4.785167432202831,2.623923476888078,2.477272727272727,3.04124883920535,1.913296615340104
Diesel Particulate Filters,13.038235294117648,14.30758486304114,11.768885725194156,33.470588235294116,38.80895908484861,28.132217385739622,19.005882352941175,22.695591097135974,15.316173608746375
Fender Flare Trim,5.0,,,9.0,,,6.0,,
Fender Flare Components,3.107073170731707,4.037335118269827,2.176811223193587,13.11439024390244,15.854526073268223,10.374254414536656,5.777317073170732,7.485579612739281,4.069054533602182
Body Protectors,11.037764705882353,12.176991806213833,9.898537605550873,31.912705882352935,35.03834274706932,28.787069017636547,10.547176470588235,12.06809008994632,9.02626285123015
Rocker Panels,3.433333333333333,3.8143384211189084,3.052328245547758,57.976190476190474,59.24763054721201,56.70475040516894,8.964285714285714,9.416272123459484,8.512299305111943
Bed Rail Caps,5.487919075144508,5.617890898763555,5.357947251525461,91.77890173410404,92.78548204165115,90.77232142655693,5.716271676300578,5.878144982164032,5.5543983704371245
Cowl Panels,8.957142857142857,9.9766730738025,7.937612640483214,53.121428571428574,61.62841662970247,44.614440513154676,16.52857142857143,18.46658882401355,14.590554033129306
Receiver Hitch Steps,7.187264150943396,7.8095671826325095,6.564961119254283,13.03188679245283,14.954725909375474,11.109047675530187,11.192264150943394,11.734049218412993,10.650479083473796
Side View Mirror Components,2.5523456790123453,2.919438145969429,2.1852532120552617,9.819135802469136,10.588224245054194,9.050047359884077,5.718271604938271,6.356155880531728,5.080387329344814
Rear View Mirror Replacement Components,4.230384615384616,4.658639346759208,3.8021298840100246,15.24076923076923,16.620836010388814,13.860702451149645,6.644230769230769,7.135665174791235,6.152796363670303
Clinometers & Vehicle Levels,3.1300000000000003,3.6028948759650934,2.6571051240349073,8.035833333333333,8.698120101860319,7.373546564806348,4.074166666666667,5.282043393187454,2.8662899401458795
Dock Cleat,2.3,2.837206945012978,1.7627930549870214,12.25,13.257263021899334,11.242736978100666,6.05,6.520056076886356,5.579943923113643
LED Strips,0.9766666666666663,1.0707176766668507,0.882615656666482,14.471818181818179,16.63852358888944,12.305112774746918,5.072121212121212,5.3915415073619,4.752700916880524
Headlight LED Strips,0.8171428571428573,0.9430121286325358,0.6912735856531788,13.875714285714285,15.325246858136113,12.426181713292456,5.848571428571428,6.438401708476716,5.2587411486661395
Hitch Ball Covers,3.4191304347826086,4.11974546167056,2.7185154078946567,5.07,5.942805287325601,4.197194712674399,3.1995652173913043,3.7530477260417587,2.64608270874085
Rear View Mirror Accessories,0.18333333333333335,0.229206109305663,0.1374605573610037,12.0,13.589079573365995,10.410920426634005,9.4,10.500946623335912,8.299053376664089
Tailgate Components,9.863636363636363,14.264812290536781,5.462460436735946,7.159090909090909,10.599670962881195,3.718510855300623,1.6272727272727272,2.4675515988371046,0.78699385570835
Seat Belts,4.309523809523809,4.6427562313890105,3.976291387658608,10.404761904761905,11.651541950427863,9.157981859095948,2.9385714285714286,3.454568424123418,2.4225744330194394
Harness Pads,,,,,,,,,
Racing Harnesses,,,,,,,,,
Seat Heater Kits,,,,,,,,,
Lumbar Supports,,,,,,,,,
Seat Upholstery,,,,,,,,,
Exhaust Pipe Connectors,2.688888888888889,3.0951200142446167,2.2826577635331615,10.915999999999999,12.756377721998774,9.075622278001223,3.2666666666666666,4.031344483087511,2.5019888502458216
Bumper Covers,16.72193548387097,24.334134697503064,9.109736270238873,59.63709677419355,64.08078988133897,55.19340366704813,9.187419354838708,10.838893541390902,7.5359451682865135
Window Cover Bag,,,,,,,,,
Motorcycle Covers,,,,,,,,,
Motorcycle Seat Protectors,,,,,,,,,
Personal Watercraft Covers,,,,,,,,,
Car Cover Bag,,,,,,,,,
Security Locks,2.1214285714285714,2.9975789891288187,1.2452781537283242,7.571428571428571,8.955171821494366,6.187685321362776,4.821428571428571,6.295550543393075,3.3473065994640674
Body Fasteners,1.8941228070175433,2.1365255604408526,1.6517200535942342,2.735438596491228,3.0636393758423184,2.407237817140137,1.8849999999999996,2.189814439175201,1.580185560824798
Screws,1.1894444444444443,1.431414825064453,0.9474740638244357,1.8112962962962964,2.1730825911489413,1.4495100014436515,0.9611111111111111,1.1997670076486882,0.7224552145735341
